path,size_bytes,sha256
results/causal_forecasts_v3_gated_bias/causal_ridge_JPN.npz,33618,2a77d3b4bc74b85b128f7765b62371393a709eef4bebce0c92fa036eaf75109d
results/causal_forecasts_v3_gated_bias/causal_ridge_KOR.npz,33711,fc240f17332e65de2d6cb84bbac15a57f3c603a5a20f3649c76573d8590341ac
results/causal_forecasts_v3_gated_bias/causal_ridge_MYS.npz,33577,17e4623cbd7a67c13da032949b94c664aa283829dd7e30f012d0537a99e86e0f
results/causal_forecasts_v3_gated_bias/causal_ridge_NLD.npz,33337,7296ec8e0bba0fd88b2ee4d62ca045ae5f0b6eb03191eff941565e6486823df5
results/causal_forecasts_v3_gated_bias/causal_ridge_NOR.npz,33528,67e044309d56d8e92478fcf51074eb82356c5cf427a9ccbc9ff56f1267f6e5ad
results/causal_forecasts_v3_gated_bias/causal_ridge_PRT.npz,33691,9fe96a82aee18026f7b042df7a3901c0657789c7774e3fd72bf345d96909ef9c
results/causal_forecasts_v3_gated_bias/causal_ridge_SGP.npz,33480,6c0662c3eb5631a17cc0c11ec50d8d9101aea02004ed46b717913c4f1d555b70
results/causal_forecasts_v3_gated_bias/causal_ridge_USA.npz,33647,871f3558f8dab6b9d03054a6d070ddb1660d0729136a14819b517ad511059a2d
results/figure_data/figure_build_manifest.json,2737,5a764edf5f823d9e9bf3303db1aff76aa00679e871e624d201474c9c16da9dc4
results/figure_data/plot_data/figure1_methodological_framework.csv,961,bae22bceaab43f57e2b249d00caf6d69631e59cb4dfa513a93fa9a338eaa72fb
results/figure_data/plot_data/figure2_overall_evidence.csv,1188,2e432caa208df15495c5a96c90f5fb8e102e80dedf303955f7c2da6e6c8999d6
results/figure_data/plot_data/figure3_country_season.csv,21886,648814478a20a8b013810f1f8ef473cc996f1b3214642b4e031b92df65a1f86e
results/figure_data/plot_data/figure4_capacity_stress.csv,2899,3bf19bd5d50e4e63363a52e840cee431a0ac2bbaeefcb2075375788ac36fa87b
results/figure_data/plot_data/figure5_representative_trajectory.csv,46597,e73e4f0e944647b406655e72e399da1c4c729da7cf832eeac41edd29d8b88fe6
results/figure_data/plot_data/figure6_mechanism_robustness.csv,2288,a31a454bf4b991167f8defec78b8ea594c94cd46eaacf57aa646d1cce04a8495
results/figure_data/scripts/plot_figures.py,23074,1726fe321ccd70667b7cf4b4e6cd1dae458c80462898ccea4a540ae611b3666f
results/figure_data/table_data/table4_experimental_design.csv,1016,9958abfa8d88977ce5551449e52a03de837fe275f1fe50cc3afe03505bebacd4
results/figure_data/table_data/table5_capacity_statistical_audit.csv,646,3127496b80487c01b56ac194832bef4e46ec89a086ef8ad2e287179b6f295241
results/figure_data/table_data/table5_main_results.csv,9142,a8768330cebc67d000edfb1e76fd954d645ac3b3d421ec2df2d6cd45549d365f
results/figure_data/table_data/table6_mechanism_robustness.csv,1406,57664b5b9dd169e4ce87c70d683fcff41834c455cb1a4e2c3c69535d63940248
results/figure_data/table_data/table7_solver_reliability.csv,1752,925f695758ca98a13333473ec6866807db32d3dd0f9fe67955fe56f12745afb9
results/figure_data/table_data/table_s3_capacity_leave_one_out.csv,1734,527cdba5826d8e74859f49969f058cb3196be58251780c103fb0593ca5b3c58f
results/figure_data/table_data/table_s3_capacity_pair_distribution.csv,3751,1646638635c4795857617b555bebe04724f25c3000923be3870113fa59959f70
results/reduced_outputs/ashrae_inlet_annual_v1/analysis/annual_absolute_summary.csv,774,f0b5a89d60d2ce717ccf2cd62847518c96943587c3e56888880a71b93c742df9
results/reduced_outputs/ashrae_inlet_annual_v1/analysis/annual_analysis_manifest.json,2154,81d744125f7d8193b4179de4a0b7734398e84041bdd6089bf386c16b7bd6d969
results/reduced_outputs/ashrae_inlet_annual_v1/analysis/annual_cost_comparisons.csv,1382,7ceb3084eb3cc1707a738d595dde51250694a0443eacb7e877064508327c58ce
results/reduced_outputs/ashrae_inlet_annual_v1/analysis/annual_noninferiority.csv,200,c55280a3bd6e1eecde422ec49e9539403df67308f76ebefd5fd4175c1c5550d0
results/reduced_outputs/ashrae_inlet_annual_v1/analysis/annual_solver_summary.csv,741,b9d8ced01a0b2f9d6cd5b51c80cbe9a653824170d4888d041e61f56220f41c86
results/reduced_outputs/ashrae_inlet_annual_v1/analysis/annual_thermal_comparisons.csv,2508,949acbad848e9bf350d245df690a0df5a9de42dc21fcd747979d6fe3d9e9b2aa
results/reduced_outputs/ashrae_inlet_annual_v1/analysis/annual_validation_summary.csv,146,0fb0933ad423690ecae4c3d5fb81656e039e81f3b19d3a332b65f55d4e5e1e80
results/reduced_outputs/ashrae_inlet_annual_v1/CHN/eact/manifest_e3_annual_CHN_eact_b0p10_primary_shield_on.json,4032,ddfd1ab4197840deb333d37e7cfcc8ba3e8d09cd1b958312632603a7ce5710e5
results/reduced_outputs/ashrae_inlet_annual_v1/CHN/eact/summary_e3_annual_CHN_eact_b0p10_primary_shield_on.csv,2515,9a2a9727164e347c0ec94e7c7d18c4a470ab30de920a249e172326703a6a6e2d
results/reduced_outputs/ashrae_inlet_annual_v1/CHN/eact/weekly_e3_annual_CHN_eact_b0p10_primary_shield_on.csv,30471,be699fef871b056bd775fc2846c68ff7a3d69cca4fe555b829cf21c09e30f9ad
results/reduced_outputs/ashrae_inlet_annual_v1/CHN/nominal/manifest_e3_annual_CHN_nominal_b0p10_primary_shield_on.json,4077,94617a8de2701fd264b7489bf3e1874fea3678b4f5d0661454361ca568dca31d
results/reduced_outputs/ashrae_inlet_annual_v1/CHN/nominal/summary_e3_annual_CHN_nominal_b0p10_primary_shield_on.csv,2524,bdc9c438d2c57cee082f0fca8fc18dd36f278125a565830638218a4285a45a2d
results/reduced_outputs/ashrae_inlet_annual_v1/CHN/nominal/weekly_e3_annual_CHN_nominal_b0p10_primary_shield_on.csv,33525,cd29365432699b7ecc07be8b650708de9ff07b76d42acd5cacb77119484d32b9
results/reduced_outputs/ashrae_inlet_annual_v1/CHN/static/manifest_e3_annual_CHN_static_b0p10_primary_shield_on.json,4062,f844a27d3c0444c4830104fa00c98d5c548e30464e31d49b24c3bca59f78ef60
results/reduced_outputs/ashrae_inlet_annual_v1/CHN/static/summary_e3_annual_CHN_static_b0p10_primary_shield_on.csv,2526,f41fd5d2343f41e6f0b1f9fcad4cc07be982605b32197a5c7409576d5cb3b4e4
results/reduced_outputs/ashrae_inlet_annual_v1/CHN/static/weekly_e3_annual_CHN_static_b0p10_primary_shield_on.csv,31414,c10109814d5a7253e9112569bdba72f42c98d21867493aaccfa5a3067db3eb9f
results/reduced_outputs/ashrae_inlet_annual_v1/JPN/eact/manifest_e3_annual_JPN_eact_b0p10_primary_shield_on.json,4032,1ce3d7ed46ff6dc091bc2c169f7e0b082f46d9c066ac37dbe08daa1426259fa5
results/reduced_outputs/ashrae_inlet_annual_v1/JPN/eact/summary_e3_annual_JPN_eact_b0p10_primary_shield_on.csv,2549,892306b6ee95f2be6bcb3d16904179b0935023395677d58b658487af35b204f7
results/reduced_outputs/ashrae_inlet_annual_v1/JPN/eact/weekly_e3_annual_JPN_eact_b0p10_primary_shield_on.csv,30498,75fdceb09ac16cc863ceb6ef2c109fb9f6c49a97e7a6f7ba27b9520b56dbc434
results/reduced_outputs/ashrae_inlet_annual_v1/JPN/nominal/manifest_e3_annual_JPN_nominal_b0p10_primary_shield_on.json,4077,e03c641a9ab42c69517e4c6301410dec9b73a768af9fd2b1bc2d9ce01c3da9c0
results/reduced_outputs/ashrae_inlet_annual_v1/JPN/nominal/summary_e3_annual_JPN_nominal_b0p10_primary_shield_on.csv,2525,67c2647da9db6c4b5692ff8d06aa6b4312bed61fe5f43d66905ad8d9491ebc1a
results/reduced_outputs/ashrae_inlet_annual_v1/JPN/nominal/weekly_e3_annual_JPN_nominal_b0p10_primary_shield_on.csv,33532,aa679a6239eb2a820953c40d45e6141b767a9cddd5128e96d2167ad416469a40
results/reduced_outputs/ashrae_inlet_annual_v1/JPN/static/manifest_e3_annual_JPN_static_b0p10_primary_shield_on.json,4062,8970a2945187bf32dbedc48e129101cbce5db78ec641cd753f8f9f0f97d3093a
results/reduced_outputs/ashrae_inlet_annual_v1/JPN/static/summary_e3_annual_JPN_static_b0p10_primary_shield_on.csv,2526,8b5d661e028f0f52c82da6713f0fdfb7d40ffca2d8ccd16b7a04f1c0891d5c7b
results/reduced_outputs/ashrae_inlet_annual_v1/JPN/static/weekly_e3_annual_JPN_static_b0p10_primary_shield_on.csv,31636,c4680e46b14c8f0166f135919f1638ff6991fb5b732352f54d4593d5f48ede26
results/reduced_outputs/ashrae_inlet_annual_v1/NOR/eact/manifest_e3_annual_NOR_eact_b0p10_primary_shield_on.json,4032,f86c774620534bbd2bae2d21bc036e354f55e5c10946c95b5aa3902628b01570
results/reduced_outputs/ashrae_inlet_annual_v1/NOR/eact/summary_e3_annual_NOR_eact_b0p10_primary_shield_on.csv,2517,e2a01151bb4443067b689da29d72df351d1b6ec60d2ac9dca7c0c6c3d21a991e
results/reduced_outputs/ashrae_inlet_annual_v1/NOR/eact/weekly_e3_annual_NOR_eact_b0p10_primary_shield_on.csv,29646,57bead12ca1a224bfb611cf8b4499c20c70c7d2b96c135ec35e55085aa6e7ed6
results/reduced_outputs/ashrae_inlet_annual_v1/NOR/nominal/manifest_e3_annual_NOR_nominal_b0p10_primary_shield_on.json,4077,54f88a9d4be9cb929cc46867894043cd25555ac0178353c93a7dd083392324be
results/reduced_outputs/ashrae_inlet_annual_v1/NOR/nominal/summary_e3_annual_NOR_nominal_b0p10_primary_shield_on.csv,2527,561cdb88dea4bf9c6356e6e83432f7f59a087712a545aed42e20c1bd3b311c1d
results/reduced_outputs/ashrae_inlet_annual_v1/NOR/nominal/weekly_e3_annual_NOR_nominal_b0p10_primary_shield_on.csv,33171,d96b282aad4540e7a879aeea3e74ce601f20e922f4c4fc5bb4ec68d8f29ff9f4
results/reduced_outputs/ashrae_inlet_annual_v1/NOR/static/manifest_e3_annual_NOR_static_b0p10_primary_shield_on.json,4062,bd3716b33b04b8606d8d484b40593a40836f5be64f90b3932a3dc8d7ee6fd90c
results/reduced_outputs/ashrae_inlet_annual_v1/NOR/static/summary_e3_annual_NOR_static_b0p10_primary_shield_on.csv,2527,98e805548d54346d68bee2f50ad99e8ffd2e4bc78da57e2a48fee9a20f92fae3
results/reduced_outputs/ashrae_inlet_annual_v1/NOR/static/weekly_e3_annual_NOR_static_b0p10_primary_shield_on.csv,30461,1d571ad8af5981f64b9abfdaafa4fb439350fbb1c0745ac947bb3cd83484d272
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/analysis/beta_analysis_manifest.json,2336,7ff43954f5df83b7f0dbc94010e27ef4b0639e07fc4e024020051715a862116c
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/analysis/beta_paired_comparisons.csv,1987,d3882c0dc2766213c0ba811e36800c74a7049ea4c48c2a5b4cb4e70b024ce066
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/analysis/beta_validation_summary.csv,108,77bec787ee0b3686fdec1858c6f4c9689589f0ff7161d7568f90bf8a940653e1
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/analysis/beta_variant_summary.csv,555,7cf5ef7fb07370b30697571b06576033d43a90b02fb825639f3b2027801ec7e3
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/AUS/manifest_e4_beta0_shift_AUS_primary_shield_off.json,4214,090fea51921ae0c129b97b52102d7c23cef70f1efd5e8afaa8449a9057b2a35d
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/AUS/summary_e4_beta0_shift_AUS_primary_shield_off.csv,2785,cd89996488901094e944906f98881bf0e5923d89a0b8e95b0bcc2cea2fc0a3fb
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/AUS/weekly_e4_beta0_shift_AUS_primary_shield_off.csv,3589,c93aa347dc96c4f809910ae16ce6863541937f092070b8296caff9278e119fe5
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/CAN/manifest_e4_beta0_shift_CAN_primary_shield_off.json,4214,4e7611d40ec85935ab5cdd90f765c0c16cb46b66dbd622bbe2c640da8dcc0ea0
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/CAN/summary_e4_beta0_shift_CAN_primary_shield_off.csv,2774,1c9e570addba7bd3643dca0ec4a6fd03c34ee362f76e1f9db7f7023793ed7dd6
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/CAN/weekly_e4_beta0_shift_CAN_primary_shield_off.csv,3552,22f4f5782a6ffcfef7c5c05ee2e73adfa6186acb07b8145b905c2e19839015d9
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/CHN/manifest_e4_beta0_shift_CHN_primary_shield_off.json,4214,8a33439464d7135465fad22b97c2a2dfcc6a6f157133d109138f168acc997f31
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/CHN/summary_e4_beta0_shift_CHN_primary_shield_off.csv,2764,5573fab78dbdc52e41f916b503a6c2b391703a982f78febd701d6ab631a18d89
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/CHN/weekly_e4_beta0_shift_CHN_primary_shield_off.csv,3586,1541bf808cb3e92ccf8bfaf52e0ee5a6d862c650a80120b93692446e6ad3113e
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/GBR/manifest_e4_beta0_shift_GBR_primary_shield_off.json,4214,abbbf858967f331d2e9af8171dd053b5c4aa137e388f2853460c3edee06dcbbe
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/GBR/summary_e4_beta0_shift_GBR_primary_shield_off.csv,2762,323a372e7a86edda921b85009b42dcfb27f7294192b04963446307cdef133c7c
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/GBR/weekly_e4_beta0_shift_GBR_primary_shield_off.csv,3558,d08ecae394bd7c2b8fcb9ea36f1fc645209f5086ccbdb7e717ce50ded78d471f
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/IDN/manifest_e4_beta0_shift_IDN_primary_shield_off.json,4214,e7118bf3b8b1a2e0bd8789675372dd102605728e0101a26b7cdd92043a265340
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/IDN/summary_e4_beta0_shift_IDN_primary_shield_off.csv,2797,f094c768a51b54860cd1cf331f9e6fe01dec9a5e4b94617130cd5498e6c26d81
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/IDN/weekly_e4_beta0_shift_IDN_primary_shield_off.csv,3531,37e8ecc71af328adc551fbacbfaf856a36f5ed2739f562a5995d5d89607efd6d
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/IND/manifest_e4_beta0_shift_IND_primary_shield_off.json,4214,57d1b3cf584ac027593033b2db8efe2b8c5fd919aa0f9395134196c2d193d240
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/IND/summary_e4_beta0_shift_IND_primary_shield_off.csv,2761,086b04093d5d9e010d3dc5a356922c67cfc37f6beef40d9f809c25ca1b8b9582
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/IND/weekly_e4_beta0_shift_IND_primary_shield_off.csv,3532,93679661ab47cd4e6df53f57d6725a4b283836582987d0e8a735c28360e77073
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/IRL/manifest_e4_beta0_shift_IRL_primary_shield_off.json,4214,180ca1d741527a8fcb89bc5a578299c00851ace2f1389af0f2a172e51b68af9f
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/IRL/summary_e4_beta0_shift_IRL_primary_shield_off.csv,2767,9b2b7d604ff21fa8972dc609f727be366492d5bc48efee13ff14603886c2a12f
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/IRL/weekly_e4_beta0_shift_IRL_primary_shield_off.csv,3580,56b5b75b130f8ea935d050ed6fa2054c4ee55716a3c22776df5da3ee454a513f
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/JPN/manifest_e4_beta0_shift_JPN_primary_shield_off.json,4214,decec3d5089918ee36d9f38ad5396f1ab02d90acb9989e8eac426bef18cdd22c
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/JPN/summary_e4_beta0_shift_JPN_primary_shield_off.csv,2765,c455c5557580964b2b0b7b140bacb7eb45f4dcb23f28392700c1c3ad25aa29de
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/JPN/weekly_e4_beta0_shift_JPN_primary_shield_off.csv,3572,f936ded3f6076fc692add42cbd052e2a76ec1791db79b6e81b2ea2cce2ba2d3a
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/KOR/manifest_e4_beta0_shift_KOR_primary_shield_off.json,4214,7295478d16fabedd38f6840ac232b15be5c59947847b180aba7c23c72451bf41
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/KOR/summary_e4_beta0_shift_KOR_primary_shield_off.csv,2763,b43234c666b20338f9f47c2241faaacb8e23b727bab64f983ae598efd1385f24
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/KOR/weekly_e4_beta0_shift_KOR_primary_shield_off.csv,3582,c7a107df54a4a69575038be902c0bfd2c7b028df5c3756340f71455bb2740d49
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/MYS/manifest_e4_beta0_shift_MYS_primary_shield_off.json,4214,aa45cec8f4de6ac35134a97ae917ab4a47de5204fa49e4d3848271b7ddfc81cc
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/MYS/summary_e4_beta0_shift_MYS_primary_shield_off.csv,2772,49f66f76d11a87c1efaa2e9987cd07d676878fec05860831fd950322a418c46c
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/MYS/weekly_e4_beta0_shift_MYS_primary_shield_off.csv,3532,e20ba9a761518272deaf54922badfb112db7f6fca14005eca4ff0fa3d0643eff
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/NLD/manifest_e4_beta0_shift_NLD_primary_shield_off.json,4214,bf12bc4c973479c6791e61c319bb225f40fd1bb6a051090b3286cc70d5e1c765
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/NLD/summary_e4_beta0_shift_NLD_primary_shield_off.csv,2772,8659c0182fc883323ef4ab21cf681b8b506681c229e290b8503e5a533485499d
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/NLD/weekly_e4_beta0_shift_NLD_primary_shield_off.csv,3588,59b5f96fa59f2022e3db31e8f195dbdfb22bf0400a0f3fbae59061d9b1442bee
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/NOR/manifest_e4_beta0_shift_NOR_primary_shield_off.json,4214,905377a74aa2222b4f41df496a31979e3eed7167e20900a4d8a80e110e19e1e6
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/NOR/summary_e4_beta0_shift_NOR_primary_shield_off.csv,2748,e45655ab572cb388a74a57ab8ed3d3936c9e05c7bec11fc72f266e45c8b21a98
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/NOR/weekly_e4_beta0_shift_NOR_primary_shield_off.csv,3522,6d52336d8cb928207defbe8a1bfa05cdaa995df9eb636c6cae6b0039dd37816c
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/PRT/manifest_e4_beta0_shift_PRT_primary_shield_off.json,4214,4cb0eda8b5a3c3055ffd900a76bc5f1763960cca830005087592c70fac7d94ec
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/PRT/summary_e4_beta0_shift_PRT_primary_shield_off.csv,2753,e9718355c893bfc7359751298ba83b46455c66d91f64140658385c03d9b1119d
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/PRT/weekly_e4_beta0_shift_PRT_primary_shield_off.csv,3580,58989b104a3a1b275b6a711421214d02721c92b1e5e1d9f50283f8acd3d28d6f
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/SGP/manifest_e4_beta0_shift_SGP_primary_shield_off.json,4214,40874d211e7993f6d97a86133bf7c4c123f86d2c318de94cca92e23e7d042983
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/SGP/summary_e4_beta0_shift_SGP_primary_shield_off.csv,2772,1e525a97da64d01d319d054e9555992dceb63224db14548d1184dc788b299d4d
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/SGP/weekly_e4_beta0_shift_SGP_primary_shield_off.csv,3529,de5f21c32644561c70ec87e97df167213625bd38fb79b75c2747d68ed8ff27b8
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/USA/manifest_e4_beta0_shift_USA_primary_shield_off.json,4214,3690fd2103d6161c4787b369e1c7cd09ef53b502bcd48eb79dbfbb373dc9ddc0
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/USA/summary_e4_beta0_shift_USA_primary_shield_off.csv,2772,b360d8b444ca1e8ff7345ee7c1cab9acf40c3d2762d0e0e9b2db9fbda89402b1
results/reduced_outputs/ashrae_inlet_beta_ablation_v1/USA/weekly_e4_beta0_shift_USA_primary_shield_off.csv,3538,fff6060db8da0b51daeee85c0d4494ada8acf83f9d7daebb803dd1a8f5113efe
results/reduced_outputs/ashrae_inlet_seasonal_v1/analysis/seasonal_absolute_summary.csv,1943,8365486bcfdbdd6751f85a42cdd82e0625f6a22ad8e6dbca9eb6e3134025df14
results/reduced_outputs/ashrae_inlet_seasonal_v1/analysis/seasonal_analysis_manifest.json,4545,c4fb3e09fb4103315bf81222a925084d6a1f522a78c795b8affd3425e976db8b
results/reduced_outputs/ashrae_inlet_seasonal_v1/analysis/seasonal_cost_comparisons.csv,2233,28ac31394e1b2a2767111ad8653d73c6ba19e3f5a830696e9870b69e9f6afbfd
results/reduced_outputs/ashrae_inlet_seasonal_v1/analysis/seasonal_no_shift_noninferiority.csv,215,289d84d2da1343c9acadffd0cf264aa6f40ec3ab29903d48d1c1caefe653c2a5
results/reduced_outputs/ashrae_inlet_seasonal_v1/analysis/seasonal_solver_summary.csv,1356,2d16f8410681d0f00b9665376c4ddbccf606419c6fa5bec701729b1fe98ae065
results/reduced_outputs/ashrae_inlet_seasonal_v1/analysis/seasonal_thermal_comparisons.csv,5497,b39639230f7115cf7977de620143da84c9200d75b7d2fdb564ea4bb42850fefb
results/reduced_outputs/ashrae_inlet_seasonal_v1/analysis/seasonal_validation_summary.csv,155,ca5473fd810baefaa8508a020e4f71e618828727d568e67c05de7b8111843b86
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/AUS/manifest_e1_no_shift_AUS_b0p10_primary_shield_off.json,4333,6a2a9c2b2c0b860a6b0e6da1e9b77446be75e45f341dd84e6a0e7f088815470b
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/AUS/summary_e1_no_shift_AUS_b0p10_primary_shield_off.csv,4653,4f70fdeda81cb25ceb1a368207a66b49c66875673378f07fdc5974f4810eaee1
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/AUS/weekly_e1_no_shift_AUS_b0p10_primary_shield_off.csv,8451,c66be83560b06f09763cc8679bd153e9f8dad24243e0ddfe88db933636bd0eda
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/CAN/manifest_e1_no_shift_CAN_b0p10_primary_shield_off.json,4333,386d46065c97fb283231cf06caf507c8952cc12c739e2f57d8115dd8f13ec4d5
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/CAN/summary_e1_no_shift_CAN_b0p10_primary_shield_off.csv,4655,a572f3a9c72e31668c5584b5396a1dfc07152bb2cee21ddefb56d014fa316083
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/CAN/weekly_e1_no_shift_CAN_b0p10_primary_shield_off.csv,8378,b1501417e6cd9807be4d1de34c579de3493f213d0736ea2a3ab7738916e44120
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/CHN/manifest_e1_no_shift_CHN_b0p10_primary_shield_off.json,4333,323712b9186e3cba723f24ca93494be1fe3066f0f3182fc172321e84e8464aba
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/CHN/summary_e1_no_shift_CHN_b0p10_primary_shield_off.csv,4790,601d4448390e8bfc0c72e0819e653cc82e6741f0c13a67a23ebd7b15126f4a25
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/CHN/weekly_e1_no_shift_CHN_b0p10_primary_shield_off.csv,8490,99e081effcbd2c8cf58a2f9ad69d23fb2b999203449ad55a83c6cacba7cfba66
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/GBR/manifest_e1_no_shift_GBR_b0p10_primary_shield_off.json,4333,542ee5b7e3ac59d980a5db60726045e55517cae5e11aa5d40684664ac9d315a3
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/GBR/summary_e1_no_shift_GBR_b0p10_primary_shield_off.csv,4736,8fe1433d646cad0c9040ac9e5327107d1be185504ec0e0847874bc08664e9472
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/GBR/weekly_e1_no_shift_GBR_b0p10_primary_shield_off.csv,8529,801870544c22ea929dc0df5e35f0851b41b7818b442beca7d35ff5d23d816d37
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/IDN/manifest_e1_no_shift_IDN_b0p10_primary_shield_off.json,4333,9b176ce27fb31dc6f12afa105168edc09de0ccdbc05ff0a1ca24a5c1623a6b2d
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/IDN/summary_e1_no_shift_IDN_b0p10_primary_shield_off.csv,4674,6f76e1b111b57971245fe9a3797788306f6346fee04d973af204529ca5684887
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/IDN/weekly_e1_no_shift_IDN_b0p10_primary_shield_off.csv,8285,1692603e7f4d86878551e40fb3b871401f0ab9f034a8ac073a90a7b01ea76d06
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/IND/manifest_e1_no_shift_IND_b0p10_primary_shield_off.json,4333,027cf8b6f4ae3e535b7618d9b5f952fe0cee859e599f6655cc82b3dee8e318d2
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/IND/summary_e1_no_shift_IND_b0p10_primary_shield_off.csv,4806,4a4aa78802b200f95e5e37b6669cff217b9782414963950d9110dac522ed4cc8
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/IND/weekly_e1_no_shift_IND_b0p10_primary_shield_off.csv,8321,826b06140c1c007ba14e7f83b9aec45086aa08879ed8358df4ad33214663eca6
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/IRL/manifest_e1_no_shift_IRL_b0p10_primary_shield_off.json,4333,6966fc1e2c8f5317d995a54117e9ba4d7a1969f30dcad16d6da8aebb8c3b8000
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/IRL/summary_e1_no_shift_IRL_b0p10_primary_shield_off.csv,4671,b061f9f9907b04543d5efd37428579c00a75e0eba7c3a5b784825a1c6aa35cdc
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/IRL/weekly_e1_no_shift_IRL_b0p10_primary_shield_off.csv,8558,3991cd2b2714f719d0683919622540bbfbe7c73c68e832faba958d5d8ec45305
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/JPN/manifest_e1_no_shift_JPN_b0p10_primary_shield_off.json,4333,66a87391a8dc9e133f100d6d8aea9771efffc7e9d8a6cb4a0e4d9caa7badc8d4
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/JPN/summary_e1_no_shift_JPN_b0p10_primary_shield_off.csv,4644,124354fca248a959dfc4b1a6426ae5ee790dbe3fe386f50ede7db67a07f1dd42
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/JPN/weekly_e1_no_shift_JPN_b0p10_primary_shield_off.csv,8503,d24f74e942f4bec01f7193c7497602b42e3fdf9cb4b90879c74974e9b5d62b56
results/reduced_outputs/ashrae_inlet_seasonal_v1/e1_no_shift/KOR/manifest_e1_no_shift_KOR_b0p10_primary_shield_off.json,4333,38d80a49c8acc86eb0a5ff381eb3a3acf023ac26931734828084a1116eed7759
